base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,name,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
stations,75,200,3.12,101.68,1539459000,1735161,94,1012,296.62,297.15,296.15,Kuala Lumpur,MY,8132,0.0359,1539385069,1539428454,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",310,1.5,light rain,10n,500,Rain
stations,90,200,3.12,101.68,1539460800,1735161,94,1013,296.68,297.15,296.15,Kuala Lumpur,MY,8138,0.3678,1539385069,1539428454,1,8000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",296.5,1.96,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539462600,1735161,94,1012,296.62,297.15,296.15,Kuala Lumpur,MY,8132,0.0435,1539385069,1539428453,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10,2.6,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539464400,1735161,94,1013,297.15,297.15,297.15,Kuala Lumpur,MY,8138,0.0366,1539385069,1539428453,1,6000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",320,2.6,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539466200,1735161,94,1012,297.15,297.15,297.15,Kuala Lumpur,MY,8132,0.0059,1539385068,1539428453,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",340,2.1,light rain,10n,500,Rain
stations,90,200,3.12,101.68,1539468000,1735161,94,1013,296.68,297.15,296.15,Kuala Lumpur,MY,8138,0.0174,1539385068,1539428452,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",320,2.6,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539469800,1735161,94,1012,296.62,297.15,296.15,Kuala Lumpur,MY,8132,0.0047,1539385068,1539428452,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",330,2.6,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539471600,1735161,94,1012,296.68,297.15,296.15,Kuala Lumpur,MY,8138,0.0058,1539385068,1539428451,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",340,2.1,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539473400,1735161,94,1012,296.62,297.15,296.15,Kuala Lumpur,MY,8132,0.0046,1539471468,1539514851,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.5,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539475200,1735161,94,1013,296.68,297.15,296.15,Kuala Lumpur,MY,8138,0.0136,1539471467,1539514851,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1,light rain,10d,500,Rain
stations,75,200,3.12,101.68,1539477000,1735161,88,1013,297.1,298.15,296.15,Kuala Lumpur,MY,8132,0.0731,1539471467,1539514850,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",270.506,2.37,light rain,10d,500,Rain
stations,75,200,3.12,101.68,1539478800,1735161,88,1014,297.68,298.15,297.15,Kuala Lumpur,MY,8138,0.0092,1539471467,1539514850,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",270.506,2.37,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539480600,1735161,88,1014,297.62,298.15,297.15,Kuala Lumpur,MY,8132,0.0968,1539471467,1539514849,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539482400,1735161,88,1015,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.005,1539471467,1539514849,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",302.504,1.66,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539484200,1735161,83,1014,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.2981,1539471466,1539514849,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539486000,1735161,83,1015,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0046,1539471466,1539514848,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",302.504,1.66,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539487800,1735161,78,1014,300.1,301.15,299.15,Kuala Lumpur,MY,8132,0.0215,1539471466,1539514848,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",330,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539489600,1735161,74,1014,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0262,1539471466,1539514848,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539491400,1735161,70,1013,301.62,302.15,301.15,Kuala Lumpur,MY,8132,0.0049,1539471466,1539514847,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",330,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539493200,1735161,70,1013,302.15,302.15,302.15,Kuala Lumpur,MY,8138,0.005,1539471465,1539514847,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539495000,1735161,70,1012,302.62,303.15,302.15,Kuala Lumpur,MY,8132,0.0136,1539471465,1539514846,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539496800,1735161,58,1012,303.62,304.15,303.15,Kuala Lumpur,MY,8138,0.005,1539471465,1539514846,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",320,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539498600,1735161,66,1010,303.68,304.15,303.15,Kuala Lumpur,MY,8132,0.0052,1539471465,1539514846,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",340,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539500400,1735161,62,1010,303.62,304.15,303.15,Kuala Lumpur,MY,8138,0.0121,1539471465,1539514845,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539502200,1735161,66,1010,303.68,304.15,303.15,Kuala Lumpur,MY,8132,0.0074,1539471464,1539514845,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539504000,1735161,62,1010,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0067,1539471464,1539514844,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539505800,1735161,62,1009,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0105,1539471464,1539514844,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",230,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539507600,1735161,62,1010,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0148,1539471464,1539514844,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",250,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539509400,1735161,66,1010,303.68,304.15,303.15,Kuala Lumpur,MY,8132,0.0058,1539471464,1539514843,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539511200,1735161,66,1010,302.62,303.15,302.15,Kuala Lumpur,MY,8138,0.0074,1539471463,1539514843,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",260,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539513000,1735161,79,1010,302.68,303.15,302.15,Kuala Lumpur,MY,8132,0.041,1539471463,1539514842,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539514800,1735161,70,1011,301.62,302.15,301.15,Kuala Lumpur,MY,8138,0.0088,1539471463,1539514842,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",240,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539516600,1735161,83,1011,301.68,302.15,301.15,Kuala Lumpur,MY,8132,0.0048,1539471463,1539514842,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539518400,1735161,74,1012,300.62,301.15,300.15,Kuala Lumpur,MY,8138,0.0056,1539471463,1539514841,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",180,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539520200,1735161,88,1012,300.68,301.15,300.15,Kuala Lumpur,MY,8132,0.0125,1539471462,1539514841,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539522000,1735161,78,1013,300.62,301.15,300.15,Kuala Lumpur,MY,8138,0.0051,1539471462,1539514841,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539523800,1735161,88,1012,300.68,301.15,300.15,Kuala Lumpur,MY,8132,0.0067,1539471462,1539514840,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",294,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539525600,1735161,78,1013,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0058,1539471462,1539514840,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539527400,1735161,88,1013,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0068,1539471462,1539514839,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539529200,1735161,83,1014,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0631,1539471461,1539514839,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",294,0.96,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539531000,1735161,88,1013,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0483,1539471461,1539514839,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.5,0.5,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539532800,1735161,78,1014,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0049,1539471461,1539514838,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",294,0.96,0.96,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539534600,1735161,88,1013,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0528,1539471461,1539514838,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",70,2.6,2.6,light rain,10n,500,Rain
stations,90,200,3.12,101.68,1539536400,1735161,88,1013,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0123,1539471461,1539514837,1,8000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1,1,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539538200,1735161,83,1012,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0071,1539471461,1539514837,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",60,3.1,3.1,light rain,10n,500,Rain
thunderstorm,11n,211,Thunderstorm
stations,90,200,3.12,101.68,1539540000,1735161,94,1012,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0248,1539471460,1539514837,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",224,1.06,1.06,light rain,10n,500,Rain
thunderstorm,11n,211,Thunderstorm
stations,75,200,3.12,101.68,1539541800,1735161,83,1012,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0257,1539471460,1539514836,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",224,1.06,1.06,light rain,10n,500,Rain
thunderstorm with light rain,11n,200,Thunderstorm
stations,75,200,3.12,101.68,1539543600,1735161,94,1012,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0702,1539471460,1539514836,1,10000,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",224,1.06,1.06,thunderstorm with light rain,11n,200,Thunderstorm
stations,75,200,3.12,101.68,1539545400,1735161,94,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0077,1539471460,1539514836,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",1,1,thunderstorm,11n,211,Thunderstorm
stations,75,200,3.12,101.68,1539547200,1735161,94,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0828,1539471460,1539514835,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",334,0.72,0.72,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539549000,1735161,94,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.04,1539471459,1539514835,1,8000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.5,0.5,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539550800,1735161,94,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0432,1539471459,1539514834,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",334,0.72,0.72,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539552600,1735161,94,1010,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0048,1539471459,1539514834,1,8000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",334,0.72,0.72,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539554400,1735161,94,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.1644,1539471459,1539514834,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",19.0037,1.31,1.31,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539556200,1735161,94,1010,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0046,1539471459,1539514833,1,9000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1,1,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1539558000,1735161,88,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0046,1539471458,1539514833,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539559800,1735161,94,1011,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.008,1539557858,1539601232,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539561600,1735161,88,1012,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0056,1539557858,1539601232,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539563400,1735161,88,1012,298.63,299.15,298.15,Kuala Lumpur,MY,8132,0.0055,1539557858,1539601232,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",340,1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539565200,1735161,78,1013,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0058,1539557858,1539601231,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,2.1,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539567000,1735161,83,1012,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.0047,1539557858,1539601231,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",360,1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539568800,1735161,70,1013,302.15,302.15,302.15,Kuala Lumpur,MY,8138,0.0432,1539557857,1539601231,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539570600,1735161,79,1012,302.15,302.15,302.15,Kuala Lumpur,MY,8132,0.0044,1539557857,1539601230,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.5,0.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539572400,1735161,66,1013,303.15,303.15,303.15,Kuala Lumpur,MY,8138,0.0061,1539557857,1539601230,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539574200,1735161,74,1012,303.15,303.15,303.15,Kuala Lumpur,MY,8132,0.005,1539557857,1539601229,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539576000,1735161,62,1012,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0077,1539557857,1539601229,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,3.1,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539577800,1735161,70,1012,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.005,1539557856,1539601229,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",260,2.6,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539579600,1735161,55,1011,304.03,306.15,302.15,Kuala Lumpur,MY,8138,0.0082,1539557856,1539601228,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280,3.1,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539581400,1735161,88,1011,303.79,306.15,301.15,Kuala Lumpur,MY,8132,0.0679,1539557856,1539601228,1,8000,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",220,3.6,3.6,light intensity shower rain,09d,520,Rain
stations,75,200,3.12,101.68,1539583200,1735161,62,1010,304.09,305.15,303.15,Kuala Lumpur,MY,8138,0.0128,1539557856,1539601228,1,10000,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",260,3.1,3.1,light intensity shower rain,09d,520,Rain
stations,75,200,3.12,101.68,1539585000,1735161,70,1010,304.68,305.15,304.15,Kuala Lumpur,MY,8132,0.005,1539557856,1539601227,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",220,2.6,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539586800,1735161,66,1009,303.62,304.15,303.15,Kuala Lumpur,MY,8138,0.0048,1539557855,1539601227,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",240,4.6,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539588600,1735161,79,1008,303.2,304.15,302.15,Kuala Lumpur,MY,8132,0.0065,1539557855,1539601227,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",210,1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539590400,1735161,79,1009,302.15,302.15,302.15,Kuala Lumpur,MY,8138,0.0061,1539557855,1539601226,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",140,3.1,3.1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1539592200,1735161,79,1008,302.15,302.15,302.15,Kuala Lumpur,MY,8132,0.0086,1539557855,1539601226,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",1,1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1539594000,1735161,74,1010,301.74,303.15,300.15,Kuala Lumpur,MY,8138,0.007,1539557855,1539601225,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",20,4.1,4.1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1539595800,1735161,74,1008,301.57,303.15,300.15,Kuala Lumpur,MY,8132,0.0104,1539557855,1539601225,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",320,1.5,1.5,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1539597600,1735161,83,1010,300.8,303.15,298.15,Kuala Lumpur,MY,8138,0.0078,1539557854,1539601225,1,10000,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",300,4.1,4.1,thunderstorm with light rain,11d,200,Thunderstorm
stations,75,200,3.12,101.68,1539599400,1735161,79,1010,300.04,302.15,298.15,Kuala Lumpur,MY,8132,0.0103,1539557854,1539601224,1,10000,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",350,3.6,3.6,thunderstorm with light rain,11d,200,Thunderstorm
stations,75,200,3.12,101.68,1539601200,1735161,88,1010,299.74,301.15,298.15,Kuala Lumpur,MY,8138,0.0047,1539557854,1539601224,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",60,1.5,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1539603000,1735161,83,1010,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.0045,1539557854,1539601223,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",360,2.6,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539604800,1735161,88,1011,299.21,300.15,298.15,Kuala Lumpur,MY,8138,0.008,1539557854,1539601223,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539606600,1735161,83,1011,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.0345,1539557853,1539601223,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",40,2.1,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539608400,1735161,88,1012,299.21,300.15,298.15,Kuala Lumpur,MY,8138,0.0055,1539557853,1539601222,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",342.502,1.43,1.43,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539610200,1735161,83,1011,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.005,1539557853,1539601222,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10,1.5,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539612000,1735161,88,1012,299.21,300.15,298.15,Kuala Lumpur,MY,8138,0.005,1539557853,1539601222,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",340,1.5,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539613800,1735161,88,1012,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0052,1539557853,1539601221,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539615600,1735161,88,1013,299.21,300.15,298.15,Kuala Lumpur,MY,8138,0.0071,1539557853,1539601221,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539617400,1735161,83,1012,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.0071,1539557852,1539601220,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539619200,1735161,88,1013,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.007,1539557852,1539601220,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539621000,1735161,88,1012,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0088,1539557852,1539601220,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",340,1.5,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1539622800,1735161,88,1012,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0067,1539557852,1539601219,1,9000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",1,1,thunderstorm,11n,211,Thunderstorm
stations,75,200,3.12,101.68,1539624600,1735161,88,1012,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0054,1539557852,1539601219,1,7000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",1,1,thunderstorm,11n,211,Thunderstorm
stations,75,200,3.12,101.68,1539626400,1735161,88,1012,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0073,1539557851,1539601219,1,9000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",1.5,1.5,thunderstorm,11n,211,Thunderstorm
